user,song,title,play_count,release,artist_name,year
f05e4f8411a17c31003dba9470eb7837b67ea49b,SOXACZS12A8C13C5DC,Wild Horses,1,Unplugged,Alicia Keys featuring Adam Levine,2005
f05e4f8411a17c31003dba9470eb7837b67ea49b,SOXACZS12A8C13C5DC,Wild Horses,1,Unplugged,Alicia Keys featuring Adam Levine,2005
872183ae800233bb7db793ae38b3ca5a38864388,SOYJNHO12AB01856DC,Todo A Pulmón,3,20 Años,Alejandro Lerner,1998
4fff6ba0a662fe8a4a06b150cd43fb59c49574d6,SOWBHRF12A8C137AB2,Wake Up Call,1,It Won't Be Soon Before Long,Maroon 5,2007
4035957da5469444b478592a0395056462722e09,SOUASIH12A81C232FA,O Segundo Sol,1,Infernal...But There's Still A Full Moon Shining Over Jalalabad,Nando Reis,2008
2c918bd5e8cad499dbe0ff336f819ca4c6359209,SOGYQGZ12AB017E08A,Compañera,2,Silvio,Silvio Rodríguez,0
4ab8611db8339ceebe7b0b21a8eb52cd3526e812,SOIECKL12A8C140E88,Adventures In Solitude,1,Challengers,The New Pornographers,2007
f7d2897806e115024654328eb8821097b2f71ce4,SOVDWJF12AB018889D,My Generation,14,Distant Relatives,"Nas / Damian ""Jr. Gong"" Marley / Lil Wayne / Joss Stone",0
0eb32e0af3992b838947197fd5f11c421030bee1,SOXMTCY12A67AD8139,Vício De Ti,1,Vitamina,Mesa (Portuguese Group),0
cde952cdd853b83e607a87aaacbb21a2803ee9cd,SODPPBT12A8C141D90,Closer,3,Only By The Night,Kings Of Leon,2008
2d3183079350651606bdddbfd8896dfb2452f1e8,SOILFUU12AB017C75F,I'm Not Calling You A Liar,1,Lungs,Florence + The Machine,2009
9ba16e43564a6ca61dc9b2a746e644fc2c873597,SONWUZV12AB0180BAD,Reason I'm Alive (Explicit),4,Full Circle,Drowning Pool,2007
cc468240f2985f6d9dc44fc294ef16be182dc1e3,SOASWPK12A8C13E138,The Truth,3,The Unquestionable Truth (Part 1),Limp Bizkit,2005
669412abdade1170316b6f18d9ac46db55183989,SOAQLWB12A8C13BA9D,I'd Hate To Be You When People Find Out What This Song Is About (Album),1,A Lesson In Romantics,Mayday Parade,2007
b0a5e24913a5e0c01205333221a94f218470150f,SORKZFB12A6D4FCABC,Agaetis Byrjun,1,Agaetis Byrjun,Sigur Ros,2003
ad4a04c9b6c36a91fbaa218fed19f3021831a414,SONZPPA12AF72A9E13,Gravity,1,Little Voice,Sara Bareilles,2004
38ae66fc297948c24d6a3a8ea43c0f8b14c6e61b,SOAFTRR12AF72A8D4D,Harder Better Faster Stronger,1,Discovery,Daft Punk,2007
51889a225f36633b2cd534537c52a9025ffe5bdd,SOLCHKM12AB018BBB7,Entre Pairos y Derivas (en vivo),1,Febrero 13 - Volumen 1,Fernando Delgadillo,0
4c9a104de5fed01e66ad8f2f2a8f05faa80dccdc,SOLFXKT12AB017E3E0,Fireflies,6,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
1039a815190f950c8c1dbae9348c1f0aa19c81db,SOFHAPC12A8AE48ED9,Gone In The Morning,1,Hand Built By Robots,Newton Faulkner,2007
371b22420668565410af09ac3f5d711d3f884205,SOHJZBI12A67AE0EC0,I Only Have Eyes For You,2,Catching Tales,Jamie Cullum,0
40221689792ed8134ff7d4e2a38d2b9867ad25d2,SOYKNUX12A58A7B1C6,Take What You Take,1,Post Grad (Music From The Motion Picture),Lily Allen,2006
16c668a43b46e39295e75d44ae0c93e3860a0f36,SOZNLBZ12A6D4F639E,She Loves You,2,EMI Comedy,Peter Sellers,2001
a4aa681dd371f2cb693797eb055c711304a5cf41,SOCUUXI12AB0182A09,Love Will Tear Us Apart,3,Anthems Electronic 80s,Joy Division,1980
2e70055077e231747e223e2766dea5f1eaafe869,SOHJADT12A8C138E1A,The Regality Dance,6,Heathenreel,Elvenking,2001
06a44ad355d4ba2214a4278afe1a6bcbb6790919,SOZVCRW12A67ADA0B7,When You Were Young,2,When You  Were Young,The Killers,2006
1e7841e1aac32c4dbdfa6fee6ea8d4225f49af71,SOGPBAW12A6D4F9F22,Livin' On A Prayer,2,Cross Road,Bon Jovi,1986
91df061957d8e26190807ddca257aba1c6a72bb7,SOJMPWL12A8C13DA88,You Don't Know Her Name (Single Version),1,You Don't Know Her Name,Maps,2007
54ae27363bebbc01c96c47ca35bf380c617a2a39,SORIPVS12A8C13D79E,Love Song,2,The Craig Machine,Stephen Lynch,2004
8dae0387baa9ff605dc3e0c36aac12adb7e4ed9c,SOSRKGW12A58A765DD,Money In The Bank [Feat. Young Buck] (Main Version),1,Money In The Bank [Featuring Young Buck],Lil Scrappy,0
a6d14ad788333367febf9426989dda58806c2881,SOKXYUW12A8C140229,Check On It,2,Check On It,Beyoncé feat. Slim Thug,2005
842f45e3af8c5c3233a82d398b20d0fe04f79222,SOZZWZV12A67AE140F,Henrietta,1,Henrietta,The Fratellis,2006
469fa82e0fcd272998b70d0427e29f181882861d,SOAKMDU12A8C1346A9,Such Great Heights,1,Grey's Anatomy Original Soundtrack,The Postal Service,2003
4d67e54f7f79015af0777891fb7876b1f772b2fe,SOEMAIM12AC90759AC,You Mustn't Kick It Around,1,Distillation,Erin McKeown,2000
67d5d5b86c63d836c2eeddba3bf90f1c66056d6f,SOWKUZM12A67AE0D37,Street Justice,2,The Looks,MSTRKRFT,2006
87f910f332c015d50e8b1111ac78061758f274e3,SOBJBEU12AF729D526,When The Lights Go Out,1,Rubber Factory,The Black Keys,2004
aba86db8cf742d90613766bcc9fdf6c60abe4914,SOFAIVM12A8C1364F7,Friend Of The Night,1,Friend Of The Night,Mogwai,2006
d0c9ea680947490e785f10a3d12c716cdfd74e78,SOFDPMQ12A8C141FBD,Jade,2,Up From Below,Edward Sharpe & The Magnetic Zeros,2009
33d7ea92337a3cd4bdd0e30966726e25feba77bd,SOFUYLV12AB01808CE,Greetings,16,Ocean machine,Devin Townsend,1997
b94c4ac3acaf5f73ac548cbdd0d71eb4712f9d5f,SOCKSGZ12A58A7CA4B,Bleed It Out [Live At Milton Keynes],1,Road To Revolution: Live At Milton Keynes,Linkin Park,2008
ff877797e33d72bf0369b58722d9e81f8c1b0f11,SOICTMN12A6D4F8A09,Johnny B. Goode (Live) (1995 Digital Remaster),1,Totally Live At The Whisky A Go Go,Johnny Rivers,0
4292be6bdb36490f0c38fba48000359029d4848e,SOOECND12A8C13A0EA,No One's Gonna Love You (Album),1,Cease to Begin,Band Of Horses,2007
c8f2b8f2ce4914993ce02095ba69f460d10dd408,SORKMJX12A8C13CFA1,Oh So Sad,1,Music of Hair,Andrew Bird,1997
4dbf39c55b6c7f8876765b8c1c67bc5fbb7ba90c,SOIPMIV12AB0185F02,Bad Luck,4,Somewhere Between Heaven And Hell,Social Distortion,1992
471ca3590aab5edfa46c8991121f66ea8571cc57,SOQAQBM12AC468C84A,Crazy,1,Fruit,The Asteroids Galaxy Tour,2009
f8a6b7deebbcf9a91d34953d388336b82637464f,SOMJCOG12A8C143C30,Lost Coastlines,1,Lost Coastlines,Okkervil River,2008
933af407a283024d0e94df9ebd1fd0796401fb09,SOFUNBK12A679C805B,Hand On Your Heart,14,Stay In The Shade,José González,2004
fd60fa69ce6dfdd8d1d5c91a9cb1fc58d6538457,SOUFPNI12A8C142D19,Heartbreak Warfare,4,Battle Studies,John Mayer,0
899937c051fafb7bceb91c9fbf3c346046e10b19,SOEMSTS12A67021852,Invisible,2,#1,Fischerspooner,2000
c5e4b23563399b48080a4a3183ac1891a7e45cbd,SOZTETG12A6D4FCDDE,Michio's Death Drive,2,First Descent - The Story Of The Snowboarding Revolution (OST),Minus The Bear,2005
0b416818ec8138c52492f27eb4e39b9f8164088f,SOIQWKL12A6D4F7943,Someone Like Me (Minus Blue Mix),2,Access All Areas: Remixed & B-Side,Atomic Kitten,2005
26c1f1d42c66a8e665d919c0a6c339e7861bc9b0,SOZWPXN12A8C1360F5,Battle Flag,1,The Sopranos - Music From The HBO Original Series - Peppers & Eggs,Pigeon hed,1997
9ff9371f762098935ec4bcb1ea6d9cc6ba5c8864,SONZSIP12A8C144B42,Sax Man,1,Incredibad,The Lonely Island / Jack Black,2009
02979aa13f1f187c5f328291dd0541de00467133,SOPQLBY12A6310E992,Creep (Explicit),1,Pablo Honey,Radiohead,1993
590fa7b8e6c8bfb4e6edc9c7c08b568dd6c98c16,SOREBOB12A6D4F7986,A Rush Of Blood To The Head,1,Six Feet Under - Everything Ends,Coldplay,2002
5e0e7ea9b1d54205a6c06b6ee048bf9b855fadb0,SOHHDAV12A8AE47922,Little Log Cabin By The Sea,1,The Carter Family 1927 - 1934 Disc A,The Carter Family,0
39621d749c8534177df3c085533f2da45f1e0741,SONECRY12A6D4F8142,C My 1's (Explicit) (Feat. Bam-Bue),1,Middle Finger U,Sauce Money Featuring Bam-Bue,0
25d625bf9966846e1b3ab73989adff38c89caffe,SOLEMFD12AC9070F97,Winner,6,Winner,Jamie Foxx featuring Justin Timberlake & T.I.,0
cf97b36c1e0a1521c465161bbd2f410ffbd79b5b,SOCPOZL12A8C139C55,Südstadt Verzäll Nix,13,Für Usszeschnigge,Bap,1981
97fe918080fb49c156811c5a3c317cb158b4f540,SOWKQRP12A67ADA506,Primavera,4,Fado Curvo,Mariza,2002
62590b4ada2e4d665309f63073e5764a837434fb,SOBQYYS12A6D4F6B9F,Chapel Of Love (LP Version),4,Experience The Divine,Bette Midler,0
d69066537c3cc8631379c1d47a2e709e1ff9d858,SOSJUVL12A6D4F86EF,Here I Am To Worship (Here I Am To Worship Album Version),6,The Ultimate Collection - Worship,Tim Hughes,0
2414ea64094b5f890d60c0780928887f27e99919,SOZKVLT12AB0183539,Soft,4,Second Coming,Second Coming,1998
e4f5c8e8cbe5901e88026b8b0fde8ad23be20052,SOPYJJA12AF729BBFD,Fell On Black Days,1,Fell On Black Days,Soundgarden,1994
3d49b5b29bb48a1df67f781e3faccb29e334b6a8,SOREOYD12A58A79A32,Falling And Laughing,1,The Glasgow School,Orange Juice,1982
619302f7b7b7023be8fe3b882fa92c9e3e2341ca,SOGYPGP12AB018223E,The Black Pearl,2,Pirates Of The Caribbean Original Soundtrack,Klaus Badelt,2003
c7ca83ce8908ebf98f708c262d6a769c5c906bd5,SOSJDQJ12A8C13D4A9,Fancy Footwork,1,Fancy Footwork,Chromeo,2007
8f725e8858c8fcf3837228db793952e464fa3618,SOQIQNC12AB0186A00,Nasty Girl,9,Celsius,Tech N9ne,0
24360cd330d7fdb80e2029d7ec156327fb2117ef,SOETHQM12A8C1366A9,Short Skirt/Long Jacket,2,Comfort Eagle,Cake,2001
22aeba29d962a0bcf1b3c3ae69a775cf46fe6e4c,SORGPJC12AF72A6B78,Bird-Priest,2,LP3,Ratatat,2008
b9efe2e34ae04b12651f942c132e7c18d113953f,SOJTLHS12A8C13F633,Ain't No Rest For The Wicked (Original Version),1,Cage The Elephant,Cage The Elephant,2008
b03f39f7f44cad1a5e9388a10a098937f21ad49e,SOBTIHX12A6701DA9F,No One Knows My Name,1,Soul Journey,Gillian Welch,2003
c95592db03e4453d12329f45f0838ffc9ed717aa,SOVDTQI12A58A76D6F,Pensar,1,Todo Es Tan Inflamable,No Te Va Gustar,2006
91460748ef57904396a13ca2aa613d7cb99586ea,SOFXPLF12A67020EE3,Spend A Little Time (LP Version),1,Keep It Comin',Keith Sweat,1991
7df6c326489ee14aba64584a371f16c17677e0ae,SOXLKNJ12A58A7E09A,Joe's Head,1,Youth And Young Manhood,Kings Of Leon,2003
f50a989adb82ebd1923271b09f9437be0f9410e7,SOFKBVO12AF729EF76,Who Said We're Wack?,1,Incredibad,The Lonely Island,2009
5d31e501e205c19d55685867d79701298f384581,SOGZHXG12AF72A0EE8,Savage Circle,5,You've Gotta Get Out Of It,The Ruts,1979
547865c083dc8a642e5dfad4bf176dcfd785f16d,SOLNICT12AB0183B9F,Triumph,1,Synchestra,The Devin Townsend Band,2006
463c2746ae8b5ab528a032a2ff1e3ec8c86badb3,SOTELJV12AB0187EEF,I Only Want To Be With You,1,Blow In The Wind,Me First And The Gimme Gimmes,2001
11a1b36ed77f87a1600aa3c1e94386a9676103dd,SOALKFW12A8C13D892,La Máquina De Vapor,1,Mecano,Mecano,0
eadbbc59fd937bd0fee448b011c60ff7302b2278,SOMWNFO12A81C22359,Chambre Sous Les Toits,11,Paradis Paien,Jacques Higelin,1998
a238adbaf08af24d27880f60093eaa4006ea7ea7,SOIFHDS12AB0183AD5,Designer Skyline,2,Of June,Owl City,2007
8161fc8245beecb91b2436ac4fd5312cabeb9a1b,SOSSFAK12A8C1433B7,True Stories,6,Red,Datarock,2008
bf1d8cf21adf4e9d2a16da353ae0fa00f14c4842,SOAVFLR12A8C138576,Now I'm High_ Really High,13,Underground Vol. I,Triple Six Mafia,0
f76a15be18766e4f41c78daf78e27f834229c4e6,SOUFPNI12A8C142D19,Heartbreak Warfare,1,Battle Studies,John Mayer,0
d9391df3cab486206673b0c4d52bb253f7c047d4,SOALIEL12A8C13CD2C,Myopia,1,Ambient,Moby,1993
0e31eed8f31cf990423fb6dd3614dedda428ac0f,SOJGXRB12A58A7C915,Run This City,1,Fire The Cannons,Jet Lag Gemini,2007
58f32133f1424b3b317fe6589119777d32466b56,SOGROBV12A6D4F7B7B,Visitation (Live),9,Public,Greg Osby,2004
bf912b259cb365984af380dea65fca4999ae6cac,SOLFCAY12B35055A79,We Both Know,3,There Came A Lion,Ivoryline,2008
e1c16075afcf0fd6fc79f17e3e72a73dc3eb8050,SOYYIMV12A8C13E4ED,Streets Of New York (City Life),1,Unplugged,Alicia Keys,2005
e1c16075afcf0fd6fc79f17e3e72a73dc3eb8050,SOYYIMV12A8C13E4ED,Streets Of New York (City Life),1,Unplugged,Alicia Keys,2005
6d14a64a240be4794e4a2b22f3f105e4a6eb71b8,SOZIZSO12A8C136102,I'm Telling Tim,2,So Long & Thanks For All The Shoes,NOFX,1996
d0a83ee6627bbb2eaff106dcc162f5601b1ac974,SOWGUKW12A58A76546,Eskimo - Album Version (not as hidden track),3,O,Damien Rice,2003
7c0909972fde186521c0ba6228a1d24ff071f7ea,SOSNQVS12A6D4F7825,Wild Child,2,"Themes From ""Calmi Cuori Appassionati",Enya,2000
4c9e1d88409962b26f0dcc421004918fc78b8925,SOLZOBD12AB0185720,Hey Daddy (Daddy's Home),2,Raymond v Raymond,Usher,2010
4c9e1d88409962b26f0dcc421004918fc78b8925,SOLZOBD12AB0185720,Hey Daddy (Daddy's Home),2,Raymond v Raymond,Usher,2010
868477bba9cfb7b8b21147da6e2ab9952c092cbd,SOFLCPH12A8C145125,Sr. Cobranza,1,Libertinaje,Bersuit Vergarabat,1998
9477348a40ec9aba0816b1ce1928af45a940521b,SOLFXKT12AB017E3E0,Fireflies,1,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
6e8b48a39964809e817c8f1ef8a124e8d9172a29,SOUJJUO12A6701E336,I Am_ I Feel,1,Girls Triple Set,Alisha's Attic,0
76a002439b4acea1a7c4e810a9d681a54db8b0f9,SOVPSKL12A670206B9,Something (Album Version),8,Unspoken,Jaci Velasquez,2003
4372b4a5426359f2262bb4c1e5cc6b4a5261c4d9,SOCVLOA12A6D4F5C24,Daughter,2,Deaf Mix Vol. 3,Bassholes,1997
17e9ab5ad82253f0aec74bc7d1042998087dcb2b,SOXWYZP12AF72A42A6,Cosmic Love,1,Lungs,Florence + The Machine,2009
f845c7d2a9777e20f93f8a2912181b601aaeff50,SOEQJBS12A8AE475A4,The Funeral (Album Version),7,The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
d6ff0de918ce3ffbe0c1ba3f54017ba3bff8f4d5,SOPEVQN12A8AE4833E,Earlybird (LP Version),1,Eagles,Eagles,1972
00e8fda44df56d557a57dc108defef8ccfb78095,SOBOINB12A8C13BCA1,Movement From Discord,1,Nocturne,The Human Abstract,2006
3a7e00d715493a542c1be2962b2685377fc8fad6,SOHYHVD12AC468E498,Skinny Genes,5,Skinny Genes,Eliza Doolittle,2010
3cc9617d0390c6a9bf1fcbffb54e0989518dcfe0,SOYHOEL12A8C136605,Heal Over,7,Eye To The Telescope,KT Tunstall,2004
3a7e00d715493a542c1be2962b2685377fc8fad6,SOAUFOF12AB0180C65,Seven Nation Army,3,Seven Nation Army,The White Stripes,2003
3a7e00d715493a542c1be2962b2685377fc8fad6,SOAUFOF12AB0180C65,Seven Nation Army (Album Version),3,Elephant,The White Stripes,2003
903c95ac3f4e4f9f549a93dcad0b54f65bc0cc01,SODVCGW12A8C142781,Backbone,2,A Little Faster,There For Tomorrow,2009
56dea1ba971756c3f602fb701cf898c3c652a74e,SOPTLQL12AB018D56F,Billionaire [feat. Bruno Mars]  (Explicit Album Version),1,Billionaire [feat. Bruno Mars],Travie McCoy,0
5283a6734735c40c4724f6e2a79d647633dd541b,SOVFZGB12A58A7922C,Forbidden Words,1,Rush,Jay-Jay Johanson,2005
047747219f0ebdd7e8446913dec1093b7d78cfb4,SOJXCQB12AB018BBF4,No. 22,1,Moderat (Basic Version),Moderat,2009
84c333661bca9a12a6d91593a52f248b378a4ccf,SOBQEJU12A81C22508,Refuse To Be Denied,1,We've come for you all,Anthrax,2003
d09c7a44348297e42956a2fbf7671cf2a3476344,SOTAGUD12AB017F908,Burn In Hell,1,Metal Black,Venom,0
b61b5dd7a70cd31b683e28204ab4d85e178da27c,SOHYBOV12A8C1406FD,Lança-Perfume,1,Multishow Rita Lee ao Vivo,Rita Lee,0
51870210b6b8d57f09a022f13dd6dc251a875961,SOUTQMG12AB0186A16,Festive Friends (Forever),1,I'll Stay 'Til After Christmas,Parenthetical Girls,2008
a537686de770c383c522a28a4971a9af33d3af6b,SOEFGVL12AB0181266,I Can't Make You Love Me,5,Love,Boyz II Men,2009
6affd211c250de30199d331daebc91c1be7449a6,SOMQPKQ12A6D4FD250,Line And Sinker,10,666 Live,Billy Talent,0
fbc02cfc51137bbdf68011b8e6b92b224225dd3d,SOUPVWK12A6310EF7A,Fast-Track,2,Pyramid Song,Radiohead,2001
db2d6fb4b0089fb605ff68ce2632b31a1ffe2442,SODWTBL12A6D4FA7D9,Late Night Special (explicit album version),1,Late Night Special,Pretty Ricky,2007
387d2b4d296577832dec2c0962bb92e5d1191848,SOIKLZB12A6D4FE1A9,Beautiful,1,The Forgotten Arm,Aimee Mann,2005
0d6314e5b56b62262ce6e42ff70b144c1a301313,SOGTWNK12AB018C396,Captain Kelly's Kitchen,1,Live on Lansdowne_ Boston MA,Dropkick Murphys,2005
f3837943561489b02fdba628e5951d7a9f72a25b,SOOFYTN12A6D4F9B35,Représente,6,Fat Come Back,Alliance Ethnik,1999
1dd75a9fc843f3601d700072a50c5623aa63935c,SOIPYPB12A8C1360D4,My Immortal (Album Version),4,Fallen,Evanescence,2003
1dd75a9fc843f3601d700072a50c5623aa63935c,SOIPYPB12A8C1360D4,My Immortal,4,Fallen,Evanescence,2000
a2ff2ab48a040df2af941ea5ccf08976339ad81e,SOPIKSB12A582A256F,Bodhisattva,3,A Decade Of Steely Dan,Steely Dan,1973
bc4d50ff28371b2ca8b2fcba98798637a221430d,SORVYXQ12AB018C994,The Only One,1,Brothers,The Black Keys,2010
9308e4b6eaa36a94ffc11e96a95aa93d33736fa3,SOAXGDH12A8C13F8A1,Dog Days Are Over (Radio Edit),1,Now That's What I Call Music! 75,Florence + The Machine,0
6e535e41329f34a0890e540318a74f1c405d6adf,SOAEJVN12A8C14346F,Words,1,Save Me_ San Francisco,Train,2009
acee74c979e7412ac7be6dc492f7675f82b2e7bc,SOBCHFG12A8C140F86,Better Off Dead,2,Stranger Than Fiction,Bad Religion,1994
2d6acbc25f0d37dcfc9746701f3e05a9c584612a,SOOIFDD12A8C13C468,Monsters (Album Version),7,Voices,Matchbook Romance,2006
bebc7670255835fc0418f7914d5ee2df84c59b5b,SOEJQYV12A6D4FA1BC,Le Père Magloire,1,Mlah,Les Négresses Vertes,1988
ea3ebc5778ab4bbf5111fba19c4a271037e83758,SOQUIRQ12A58A7DCBD,When All Is Said And Done (Album Version),1,Trapt,Trapt,2002
0839fb6e03e7714d97067b2bad3ec1b25e63bbd1,SOXCCPU12A58A7BF1E,Save Room,1,Mum Of The Year,John Legend,2006
1b0afb6250202acf2a63f974220b57964a3cc023,SOBTJRC12A6310ECD4,Get It Get It,1,Scissor Sisters,Scissor Sisters,2004
e5bd8e32cd3ba5cc2fc4732e01876e8d9b1a514f,SOCKCMZ12A8C13922E,What Me Worry,6,Marry Me,St. Vincent,2007
e2c6f536db2020a0c6adf6beb707d99e39453abf,SOASCTU12AAF3B289C,Lover Summer,1,The Best Trance Remixes Vol. 4,Ilya Soloviev,0
3825c70d20686b622ff8312b2091378cc7ca85d8,SOLMANI12A8C13DFFA,Last Place You Look,1,Four Minute Mile,Get Up Kids,1997
5ad3f9ded4e8316e9fa8475eeb4ad390f8982443,SOSROFB12AAF3B4C5D,You Belong With Me,2,Fearless,Taylor Swift,2008
e494c68513631f754b0998c1ee3d1216c2e55720,SOOHIBL12A8C14588A,Parallel Lines,2,Begone Dull Care,Junior Boys,2009
dbeba6241f492ed9162dc437dcb7120c84d5b029,SOULTKQ12AB018A183,Nothin' On You [feat. Bruno Mars] (Album Version),1,Nothin' On You [feat. Bruno Mars],B.o.B,0
dbeba6241f492ed9162dc437dcb7120c84d5b029,SOULTKQ12AB018A183,Nothin' On You [feat. Bruno Mars] (Album Version),1,B.o.B Presents: The Adventures of Bobby Ray,B.o.B,2010
20af62700f9acc20f000e32d5fb1c5051a22aacd,SOJKVAT12A58A7CE27,Come On Come On (Digital Album Version),1,Shine On,JET,2006
33e196710d4b9fa3b9ac08850a9a15bd39f68577,SOFGJCW12AF72A812D,Already Gone,1,All I Ever Wanted,Kelly Clarkson,2009
021e31c2126b1087d2e510a816ed2209207fedc8,SOPKPSQ12A58A7A5E4,I'm Not Okay (I Promise) (Live From Sessions@AOL),2,Life On The Murder Scene,My Chemical Romance,2006
11dec24806e08dfdd6bf9e644480336df1fbfc7e,SONSQGU12AF72A2EDA,Where The White Boys Dance,1,Sam's Town,The Killers,2006
a750ebb5696de05061383930c324ad71af06e504,SOGWSMW12A58A7C8A8,Fantasy,5,Dreamland,Black Box,1991
169cb43e51da2c2e964b71dbe7831684b6e39618,SOTZRNJ12A67AD8640,Atlantis To Interzone,2,Myths Of The Near Future,Klaxons,2006
37be9fa41f8511b53f5b69a581e860bbf6a7f50d,SOOXLND12A6D4FE36E,Go Your Own Way (LP Version),2,Greatest Hits,Fleetwood Mac,1971
e571594a2f687a21637befdf0d5b4d268d796e3b,SOCOYYL12A3F1ED352,Until You're Mine,1,Don't Forget,Demi Lovato,2008
6fa89c209a3255cc3c4ab7de002957b86ac6e26f,SOSYJJL12B0B80B28D,Biscuit,1,Dummy,Portishead,1994
1b5389c16f45abcd296730cb152031180e5d5220,SOLXBDN12A58A7815F,Timida (Vulnerable),2,Baladas En Español,Roxette,1996
65bfdc3f0560b0e6a11cc4c8b1156b6c08dd61c5,SOUQKAI12A8C13D1B7,What You Deserve (Album Version),1,Theory of a Deadman,Theory Of A Deadman,2002
14106bd6f919b945ae31353f00724308b39e4fc1,SOVFQKP12AF72A4D1C,Get To Know You (Album),9,Daylight Is Coming,Remedy Drive,2008
abf54ad410c78300c4a9309a37ed2ffd85f156e9,SONAZWN12A8151C957,White Winter Hymnal,1,White Winter Hymnal,Fleet Foxes,2008
12f63b2d65729fbe620ec0e5b1fd806bc745ff6b,SOMPUIF12A58A7BC25,Cosita Seria,2,Originales - 20 Exitos,Aterciopelados,1997
226f4fbb57847ae9c80023e941b343ad6ab7eb95,SOHEKND12A8AE481D0,Space Cowboy,1,Emergency on planet earth / The return of the space cowboy / Travelling without moving,Jamiroquai,1994
d3d032ba795938000af4e25bf0d00c66a3034919,SOCWIPP12AB01804E0,Yegelle tezeta,1,Beginners Guide To African Funk,Mulatu Astatke,0
453903fb210a8a6bbe7f7ff87172a4cda5d32e43,SOLFXKT12AB017E3E0,Fireflies,2,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
d4a2c4c7d1611ba078c901f0a8c8e7dd1fdc1652,SOVDSJC12A58A7A271,Ain't Misbehavin,7,Summertime,Sam Cooke,0
cb8909e6ddfb7a918215bae6b1c6eaf6bbd6aa3f,SOOQIWQ12A8C13BA8F,Jersey (Album),5,A Lesson In Romantics,Mayday Parade,2007
b9f5588ad66556bcc26792374866f2b2b9fd12af,SONWUZV12AB0180BAD,Reason I'm Alive (Explicit),1,Full Circle,Drowning Pool,2007
93007ee8a2fc7d26954948fe3d2b90d59a163a08,SORLVZE12A67ADBF3C,Heretics,2,Heretics,Andrew Bird,2007
332f3afa4f60d92629bce8d2216bc9fe53cd2c16,SOWBODQ12A6701FD36,Put Me Down,1,Everybody Else Is Doing It_ So Why Can't We? (The Complete Sessions 1991-1993),The Cranberries,1993
f5cf2e1287273840d114d5a662bc0bd24cdf70f8,SONBIXZ12A8C13720D,Shelcha,1,Yael Naïm,Yael Naïm,2007
1f537e4689135fdae340f121f839b4e3f9172683,SOWCBKV12AC90732A6,One Less Lonely Girl,1,My Worlds,Justin Bieber,2009
d0a7c71a36d9faf3242fe3a2f990b0a3ecfa873b,SOFRIAZ12AB017E5E5,North Of the Yukon,1,La Vie Electronique 2,Klaus Schulze,1997
16770b111d3cc8971927fd7343bb4e37f0449ea7,SOFYIWG12A6D4F9203,Everything's Ruined,1,Angel Dust,Faith No More,1992
9cb3c92a8c4d940a20ef2ff816c89a43eb3a7d28,SONYFQK12A67ADAF02,The Master Has Come Back,1,Welcome to Jamrock,Damian Marley,2005
3d20d6248c505357eaddbe13a534a5f9370bc461,SOBXHDL12A81C204C0,Stronger,13,Graduation,Kanye West,2007
3d20d6248c505357eaddbe13a534a5f9370bc461,SOBXHDL12A81C204C0,Stronger,13,Graduation,Kanye West,2007
7315041641a6e2c917a837a50135091c4e857ad1,SOBMCEI12A6D4F65BD,My Lovin' (You're Never Gonna Get It) (LP Version),1,The Very Best Of En Vogue,En Vogue,2001
443027a1b90abc1a669576bb21920163211ca39e,SOSDGOI12A58A7C45D,Tristesse Globale,1,The Understanding,Röyksopp,2005
41eb2f0dbb448902e4a46a18671c137257a23654,SOXFPND12AB017C9D1,I Gotta Feeling,1,Todo Éxitos 2009,Black Eyed Peas,2009
041cdf680c4bea19981dc64dc0e4392afd5f95d4,SOXMSSB12A67AE226F,Good Christians Don't Get Jiggy With It 'til After Marriage,1,Parasite,See You Next Tuesday,2007
167defec914b44d65442c3eb70b4d563aebe5dd0,SORCEQI12A8C1440BD,Punch You In The Jeans,1,Incredibad,The Lonely Island,2009
0afbc69a7369d55e869b02dbc76ef823df136e5d,SOKOFGF12A58A7B7E7,You Have Been Disconnected,1,Bravery Repetition & Noise,The Brian Jonestown Massacre,2001
e08c194430604aec7e6d322d52eec7b468d8873e,SOGNDHX12A6D4FABC0,Feathers and Down,1,Long Gone Before Daylight,The Cardigans,2003
087ede80b6a41f8550a306f2c7cdcfeb8b5770af,SOCVQYV12A8C1341F4,Know Your Enemy,1,Live at the Grand Olympic Auditorium,Rage Against The Machine,1991
11ec5a6904100f6512348d5e1b1d5b4d102f16a7,SOAECDC12A6701DD77,She Needs My Love,1,Halfway Tree,Damian Marley / Sabor / Yami Bolo,2001
2d7243c6dc916f3b5fa3b5a3f9202b97d83abbca,SOVJEHL12A8C13B495,U R The One,1,8701,Usher,2001
c8cede21d613356ced39771e54cf12fb6e51e645,SOJVLVS12AB01861DB,Delicate Answer,1,All the Suits Began to Fall off,The Mercury Program,2001
c8b6924695e83d2a84266a1ba63a1a34c88a53f1,SOMRTUH12AB0185650,The Lengths,1,Rubber Factory,The Black Keys,2004
