user,song,title,play_count,release,artist_name,year,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
1b5389c16f45abcd296730cb152031180e5d5220,SOLXBDN12A58A7815F,Timida (Vulnerable),2,Baladas En Español,Roxette,1996,"europop, swedish pop, synthpop",0.551,0.591,1.0,-10.976,1.0,0.0284,0.00812,9.56e-05,0.331,0.44,134.185,6LYD2b4tsLatuNldqXsy6k
65bfdc3f0560b0e6a11cc4c8b1156b6c08dd61c5,SOUQKAI12A8C13D1B7,What You Deserve (Album Version),1,Theory of a Deadman,Theory Of A Deadman,2002,,,,,,,,,,,,,
14106bd6f919b945ae31353f00724308b39e4fc1,SOVFQKP12AF72A4D1C,Get To Know You (Album),9,Daylight Is Coming,Remedy Drive,2008,,,,,,,,,,,,,
abf54ad410c78300c4a9309a37ed2ffd85f156e9,SONAZWN12A8151C957,White Winter Hymnal,1,White Winter Hymnal,Fleet Foxes,2008,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler",0.628,0.5,6.0,-9.66,0.0,0.0268,0.44,0.0,0.244,0.68,124.932,0GegHVxeozw3rdjte45Bfx
12f63b2d65729fbe620ec0e5b1fd806bc745ff6b,SOMPUIF12A58A7BC25,Cosita Seria,2,Originales - 20 Exitos,Aterciopelados,1997,"colombian rock, latin alternative, latin rock, rock en espanol",0.657,0.911,5.0,-4.735,1.0,0.0656,0.0682,0.0,0.348,0.752,130.104,6c42O5iZ4V93imudNCBYRU
226f4fbb57847ae9c80023e941b343ad6ab7eb95,SOHEKND12A8AE481D0,Space Cowboy,1,Emergency on planet earth / The return of the space cowboy / Travelling without moving,Jamiroquai,1994,dance pop,0.65,0.741,10.0,-8.368,0.0,0.118,0.155,0.404,0.175,0.751,110.179,6K53GM9W6Vle5KBwGFVnZM
d3d032ba795938000af4e25bf0d00c66a3034919,SOCWIPP12AB01804E0,Yegelle tezeta,1,Beginners Guide To African Funk,Mulatu Astatke,0,"afrobeat, afropop, ethio-jazz, world",0.839,0.233,3.0,-13.539,1.0,0.0413,0.745,0.747,0.105,0.777,125.597,0fxjsll9jmmRgMFbwdp4Xg
453903fb210a8a6bbe7f7ff87172a4cda5d32e43,SOLFXKT12AB017E3E0,Fireflies,2,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009,karaoke,0.6,0.608,3.0,-10.463,1.0,0.0338,0.0156,0.00389,0.103,0.375,89.983,6bwprdKeVWI4UkmX8142g8
d4a2c4c7d1611ba078c901f0a8c8e7dd1fdc1652,SOVDSJC12A58A7A271,Ain't Misbehavin,7,Summertime,Sam Cooke,0,,,,,,,,,,,,,
cb8909e6ddfb7a918215bae6b1c6eaf6bbd6aa3f,SOOQIWQ12A8C13BA8F,Jersey (Album),5,A Lesson In Romantics,Mayday Parade,2007,,,,,,,,,,,,,
b9f5588ad66556bcc26792374866f2b2b9fd12af,SONWUZV12AB0180BAD,Reason I'm Alive (Explicit),1,Full Circle,Drowning Pool,2007,,,,,,,,,,,,,
93007ee8a2fc7d26954948fe3d2b90d59a163a08,SORLVZE12A67ADBF3C,Heretics,2,Heretics,Andrew Bird,2007,"baroque pop, chamber pop, chicago indie, indie rock, melancholia, stomp and holler",0.416,0.75,8.0,-8.45,1.0,0.0546,0.114,2.99e-05,0.117,0.496,131.697,6OshHxkeGwqAnWwI2OrNty
332f3afa4f60d92629bce8d2216bc9fe53cd2c16,SOWBODQ12A6701FD36,Put Me Down,1,Everybody Else Is Doing It_ So Why Can't We? (The Complete Sessions 1991-1993),The Cranberries,1993,"irish rock, pop rock, rock",0.209,0.294,0.0,-12.681,1.0,0.0308,0.193,0.00371,0.0958,0.182,75.939,2rzOCsV0vF3V8yAIMeaFak
f5cf2e1287273840d114d5a662bc0bd24cdf70f8,SONBIXZ12A8C13720D,Shelcha,1,Yael Naïm,Yael Naïm,2007,folk-pop,0.467,0.266,5.0,-12.189,1.0,0.0342,0.836,0.0,0.0866,0.271,119.805,5tcCkSusvB511aJewo0XLB
1f537e4689135fdae340f121f839b4e3f9172683,SOWCBKV12AC90732A6,One Less Lonely Girl,1,My Worlds,Justin Bieber,2009,"canadian pop, pop",0.58,0.75,4.0,-4.421,1.0,0.194,0.159,0.0,0.274,0.728,86.938,69ghzc538EQSVon2Gm3wrr
d0a7c71a36d9faf3242fe3a2f990b0a3ecfa873b,SOFRIAZ12AB017E5E5,North Of the Yukon,1,La Vie Electronique 2,Klaus Schulze,1997,"ambient, berlin school, krautrock, rock keyboard",0.302,0.509,10.0,-21.017,0.0,0.0425,0.414,0.947,0.272,0.232,118.846,5otuu5n5BSMNaNxB38KVHO
16770b111d3cc8971927fd7343bb4e37f0449ea7,SOFYIWG12A6D4F9203,Everything's Ruined,1,Angel Dust,Faith No More,1992,,,,,,,,,,,,,
9cb3c92a8c4d940a20ef2ff816c89a43eb3a7d28,SONYFQK12A67ADAF02,The Master Has Come Back,1,Welcome to Jamrock,Damian Marley,2005,"reggae, reggae fusion",0.78,0.755,10.0,-6.134,0.0,0.133,0.00273,0.0,0.23,0.713,92.479,4OCBvfPCJPfv5mEw7HWZtc
3d20d6248c505357eaddbe13a534a5f9370bc461,SOBXHDL12A81C204C0,Stronger,13,Graduation,Kanye West,2007,"chicago rap, hip hop, rap",0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf
3d20d6248c505357eaddbe13a534a5f9370bc461,SOBXHDL12A81C204C0,Stronger,13,Graduation,Kanye West,2007,"chicago rap, hip hop, rap",0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf
7315041641a6e2c917a837a50135091c4e857ad1,SOBMCEI12A6D4F65BD,My Lovin' (You're Never Gonna Get It) (LP Version),1,The Very Best Of En Vogue,En Vogue,2001,,,,,,,,,,,,,
443027a1b90abc1a669576bb21920163211ca39e,SOSDGOI12A58A7C45D,Tristesse Globale,1,The Understanding,Röyksopp,2005,"downtempo, electronica, indietronica, neo-synthpop, trip hop",0.391,0.132,6.0,-26.9,0.0,0.0374,0.952,0.888,0.0985,0.343,152.959,6jy0Gz673rtYO1Pl9AKB8Z
41eb2f0dbb448902e4a46a18671c137257a23654,SOXFPND12AB017C9D1,I Gotta Feeling,1,Todo Éxitos 2009,Black Eyed Peas,2009,"dance pop, pop, pop rap",0.744,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.966,2H1047e0oMSj10dgp7p2VG
041cdf680c4bea19981dc64dc0e4392afd5f95d4,SOXMSSB12A67AE226F,Good Christians Don't Get Jiggy With It 'til After Marriage,1,Parasite,See You Next Tuesday,2007,"deathcore, mathcore, nintendocore",0.398,0.992,2.0,-2.191,1.0,0.109,0.00725,5.05e-06,0.316,0.0357,67.635,3rRzDwlZLNqL9Vn8BCsvqj
167defec914b44d65442c3eb70b4d563aebe5dd0,SORCEQI12A8C1440BD,Punch You In The Jeans,1,Incredibad,The Lonely Island,2009,"comedy rap, comic",0.879,0.794,4.0,-4.161,0.0,0.297,0.488,0.0,0.263,0.566,90.537,64qI2ymyP3RcGo0uSixGOX
0afbc69a7369d55e869b02dbc76ef823df136e5d,SOKOFGF12A58A7B7E7,You Have Been Disconnected,1,Bravery Repetition & Noise,The Brian Jonestown Massacre,2001,"alternative rock, bay area indie, garage rock, indie rock, neo-psychedelic, noise pop, shoegaze",0.507,0.628,7.0,-5.823,1.0,0.0302,0.000265,0.841,0.277,0.693,111.406,2AeHNfGRroXY4OnrZCIiIH
e08c194430604aec7e6d322d52eec7b468d8873e,SOGNDHX12A6D4FABC0,Feathers and Down,1,Long Gone Before Daylight,The Cardigans,2003,"lilith, new wave pop, permanent wave, pop rock, swedish pop",0.542,0.313,11.0,-8.77,1.0,0.027,0.312,0.00264,0.0929,0.269,131.945,0TTzsxQVygaNsrG8JRoZmH
087ede80b6a41f8550a306f2c7cdcfeb8b5770af,SOCVQYV12A8C1341F4,Know Your Enemy,1,Live at the Grand Olympic Auditorium,Rage Against The Machine,1991,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock",0.575,0.857,4.0,-3.961,1.0,0.155,0.0125,0.00229,0.145,0.623,117.413,1XTGyfJeMiZXrZ1W3NolcB
11ec5a6904100f6512348d5e1b1d5b4d102f16a7,SOAECDC12A6701DD77,She Needs My Love,1,Halfway Tree,Damian Marley / Sabor / Yami Bolo,2001,"reggae, reggae fusion",0.779,0.788,5.0,-4.913,0.0,0.0721,0.0245,0.0,0.0635,0.859,92.119,4G90H4nUlv2LxbceqpklAN
2d7243c6dc916f3b5fa3b5a3f9202b97d83abbca,SOVJEHL12A8C13B495,U R The One,1,8701,Usher,2001,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",0.762,0.796,5.0,-7.01,0.0,0.0699,0.00371,0.00859,0.359,0.926,109.037,1JWd374FLuXj4ajrrwbkES
c8cede21d613356ced39771e54cf12fb6e51e645,SOJVLVS12AB01861DB,Delicate Answer,1,All the Suits Began to Fall off,The Mercury Program,2001,american post-rock,0.496,0.264,9.0,-18.328,0.0,0.0597,0.973,0.429,0.109,0.075,107.197,1o8tqGcydtNvALfTtyBQKm
c8b6924695e83d2a84266a1ba63a1a34c88a53f1,SOMRTUH12AB0185650,The Lengths,1,Rubber Factory,The Black Keys,2004,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock, roots rock",0.404,0.508,8.0,-5.893,0.0,0.0265,0.952,0.000807,0.164,0.278,143.911,7nl6fbpRrLAED8KR2pUgTp
b5461c86153f6b7d4f49b5f5f53144f4e30318fc,SOPIBLV12A8C136C2A,Breakdown (Album Version),1,Tom Petty & The Heartbreakers,Tom Petty And The Heartbreakers,0,,,,,,,,,,,,,
c3dfb9582c4fd8019c1540f3b5440e72da80aa80,SOEMIJG12A8C140BE1,Ruby_ Don't Take Your Love To Town,1,Sawdust,The Killers,2007,"alternative rock, dance rock, modern rock, permanent wave, rock",0.606,0.773,1.0,-8.31,1.0,0.032,0.044,0.239,0.125,0.976,105.845,5hg1AkrHaddlxujq6KXvJg
f2bc9c4ab84f792ec0c36d0b7185c63c522d24bb,SOSCEIB12A8C140148,Words,1,Elizabethtown - Music From The Motion Picture - Vol. 2,Ryan Adams,2006,"alternative country, new americana, roots rock, singer-songwriter",0.561,0.707,7.0,-7.438,1.0,0.0289,1.75e-05,0.13,0.0935,0.47,125.157,52rAqswA8Iru1CfqX2Zrga
a47f4c6472b0dd241ebae4d55fc27fed05b5bdc6,SOKPSPM12A6D4FA057,I Feel You,1,Cuentos Decapitados,Catupecu Machu,2000,"argentine punk, argentine rock",0.655,0.944,1.0,-3.786,1.0,0.0347,0.00234,0.00145,0.161,0.475,120.063,1k9yWiUPZolNhnS463Oy5C
dfc6ded1e5025873924e11c45d4ec87ed5d08097,SOLGICR12A6D4F6006,Rosé,1,Essential Songs - Spring Collection,The Feeling,2006,english indie rock,0.37,0.346,9.0,-9.964,1.0,0.0281,0.381,1.47e-06,0.0913,0.102,147.158,3PCcGojGjLWcGVEYuCLe0L
d9647a8e67267be81c43f553f788ea33b82522b5,SODHYGM12A8C141EAD,Bonkers,13,Bonkers,Dizzee Rascal and Armand Van Helden,2009,,,,,,,,,,,,,
d649776f53d472dad03959ac4b3b42044b366a50,SOZROUY12AB017BDD6,Chodh Diya (The Ultimate Sacrifice),1,Storyteller,RAGHAV,2004,,,,,,,,,,,,,
f6a15fefcd9d4d1ee5f984c9cdbc75dc58252860,SODOQKR12A6701C42A,C'mon C'mon,1,The Very Best Of Sheryl Crow,Sheryl Crow,2002,,,,,,,,,,,,,
bfae5e37fe7030820271feccbee72e86020b37aa,SOTDAPP12A58A7E502,Inside Out (2007 Remastered LP Version),25,Traveling Wilburys Vol. 3,Traveling Wilburys,0,,,,,,,,,,,,,
e6d8fc238462563d55389872a5bd2024a064b42a,SODPZKG12A58A79373,Bob's Cloud (Album Version),2,Serotonality,Dr. Didg,1998,,,,,,,,,,,,,
a81be1144f01c4c21e2e90ab2b3ffdcc749d58b2,SOBRXDA12A6D4F9D0F,Big Bertha (Rudy Van Gelder 24Bit Mastering) (2004 Digital Remaster),4,Sweet Honey Bee (The Rudy Van Gelder Edition),Duke Pearson,0,,,,,,,,,,,,,
e596d589150ddb2878f073ab3a9fbb696f481967,SOEHTZE12A6310F0F2,One I Love,1,In My Place,Coldplay,2002,"permanent wave, pop",0.44,0.776,2.0,-6.661,1.0,0.0356,0.109,0.507,0.365,0.367,134.009,5YahO7aySL2lyj6DW2tS9q
fe65b236164f5dfc4245b12999e23a7a102befcc,SOXDIRI12A6D4F9868,Revelation,3,Entomology,Josef K,1981,"scottish indie, scottish new wave, uk post-punk",0.287,0.926,9.0,-6.658,0.0,0.0599,0.00457,0.128,0.268,0.611,160.7,3FdHWX3rlBYHCJ96BngiHm
a4e4509830c448cecf83589715a52bec10836a75,SOIYLMC12A6D4FA1BD,Jump Around (LP Version),2,Kiss Presents The Mixtape,House Of Pain,0,,,,,,,,,,,,,
2174e965a87f02a18cdd9df8cf17202f9aa9e6bd,SOAUBGU12A6701C57A,Swallowed In The Sea,1,X & Y,Coldplay,2005,"permanent wave, pop",0.265,0.378,11.0,-10.823,1.0,0.0316,0.0557,1.29e-06,0.119,0.153,142.1,2u2WL5N3KnQnykOZi3fxL6
487447543d3e8968406a6113ac9167e780c048fa,SOCRYEI12AB0180EFE,Hymn To Andromeda,1,Five Peace Band Live,Chick Corea / John McLaughlin,2009,"bebop, contemporary post-bop, ecm-style jazz, electric bass, jazz, jazz funk, jazz fusion, jazz piano",0.386,0.445,2.0,-13.497,0.0,0.0466,0.856,0.446,0.698,0.178,92.681,4KSybHz1VF7frAnJv73VwQ
7d96ed898cdd873e9052fd9deaae0ac63dc03c88,SOFRYVC12AB017F01D,I'm Housin',1,Renegades,Rage Against The Machine,2000,,,,,,,,,,,,,
358d12bc13c49646b39390b618e54403d505acdb,SOGAXZQ12A8C13EFF4,Tu Y Yo Somos Uno Mismo,1,Tu Y Yo Somos Uno Mismo,Timbiriche,1999,"latin pop, mexican pop",0.715,0.782,1.0,-7.162,1.0,0.062,0.256,0.0,0.119,0.138,125.31,1K7bwHdwsTjt9YiNmiib0P
a79eb11ae356221f597567445cf8198adab9b21d,SOXPIYF12A8C13A178,As One (Album Version),6,Blackout,Dropkick Murphys,2003,,,,,,,,,,,,,
ccc473ae3cffad9d4ccc84dd72621c4d81fc1e3d,SOJMAKA12A8C1390B4,Wob Glass,2,Become The Other,Ozric Tentacles,1995,"instrumental rock, space rock",0.698,0.709,10.0,-11.45,0.0,0.0564,0.0123,0.857,0.0805,0.778,117.033,74fR1jLKD1kbfHgiWR2yte
33e7b3af6cb265949e95c56adfdbec0c0e4353f8,SOLXYOV12A8C143A91,Presence Of A Brain,1,Up For The Down Stroke,Parliament,1974,"afrofuturism, classic soul, funk, funk rock, p funk, soul",0.391,0.54,11.0,-10.001,0.0,0.0431,0.771,0.000179,0.692,0.809,60.141,0mSRgwBUkP0SdtlVHNiAPj
062287ba32debb1c1a39283eea65a1b7be4115e5,SOSMMZJ12A6D4FBF22,Everything's Magic,1,Everything's Magic,Angels and Airwaves,2007,,,,,,,,,,,,,
03dbbaad25ad30096595125bc33af37e4a089664,SOZLWNB12AB0183C48,Memorial,1,The Earth Is Not A Cold Dead Place,Explosions In The Sky,2003,"american post-rock, cinematic post-rock, instrumental post-rock, melancholia, post-rock",0.237,0.39,9.0,-14.325,1.0,0.0388,0.0693,0.869,0.118,0.037,122.446,3iRyCBbgaj6e30YmbW2liD
0d419ef0a6d0ef6088cfcb5b93daf02dbc0ef620,SOQAQYN12A58A7B08D,Lava Lava,2,Lava Lava,Boys Noize,2007,"alternative dance, dance-punk, electro house, fidget house, filter house, german dance, german techno, new rave",0.86,0.642,7.0,-7.154,1.0,0.412,0.00531,0.00444,0.537,0.89,124.828,2wFSE80vLvCGWz4NzFKSfZ
d28ad094665190218937019d8a10417898a89842,SOMDSWU12A6D4F7F81,The Kissaway (LP Version),1,Team Boo,Mates of State,2003,,,,,,,,,,,,,
389471e47ccc24fa816ea147de237830c44903c6,SOKBYRL12A58A7D8F9,Conflict (Album Version),2,The Sickness,Disturbed,2000,,,,,,,,,,,,,
5732df5b0a61a81f55589b924b3230cc982734ac,SOQDAAL12A8159E871,Whiplash / Destruction,1,Death ... is just the beginning Vol.6,DESTRUCTION,0,,,,,,,,,,,,,
1aab57d98fb46812ad90bd9a9fb4b50ee83ef280,SOKMHKY12AF72AB079,How You Remind Me,11,FETENHITS - New Party Rock (set),Nickelback,2000,"alternative metal, canadian rock, post-grunge",0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf
00c200830b7d24377541d5021335d211f798cc6a,SOLMVAM12A8C139A5C,Mother,2,The Declaration,Ashanti,2008,"dance pop, hip pop, r&b, urban contemporary",0.688,0.583,4.0,-6.535,1.0,0.0412,0.476,0.0,0.109,0.33,115.97,2CCpimGjeJWaMoJpv9LScD
54d39b98ab9e34f13341e700da8c4d3e1140e50d,SODDQAG12A8C13C210,Let's Dance (Remastered Album Version ),1,Ramones: Expanded And Remastered,Ramones,0,,,,,,,,,,,,,
b4a6f3d0c6317e3ef88973e73c3f70f5587238c0,SOMQDVC12A6D4FBE03,Repair Machines,1,OK Cowboy,Vitalic,2005,"electroclash, electrofox, electronica, filter house, french techno",0.536,0.783,9.0,-5.773,0.0,0.0969,0.00137,0.728,0.14,0.387,147.131,5Q2sUitF8Jx96TJaYJs4VC
fb644c3f2a83114325dc67b97df0bce60b5ac9a1,SOQJTMH12A6310EE8D,El Salvador,1,El Salvador,Athlete,2003,britpop,0.655,0.778,2.0,-4.378,1.0,0.0826,0.16,0.0,0.229,0.594,148.224,4agJPvvdWZi4xeeaTXTy1I
06e8fdea1a6f450d9635cfb93737cfd762224da8,SOCGOZK12A8151BD5D,Fake Tales Of San Francisco (Explicit),3,Wheatever People Say I Am_ That's What I'M Not - Digital,Arctic Monkeys,0,,,,,,,,,,,,,
06e8fdea1a6f450d9635cfb93737cfd762224da8,SOCGOZK12A8151BD5D,Fake Tales Of San Francisco,3,Whatever People Say I Am_ That's What I'm Not,Arctic Monkeys,2004,"garage rock, modern rock, permanent wave, rock, sheffield indie",0.454,0.778,9.0,-4.225,1.0,0.0449,0.00998,0.0,0.0427,0.704,127.158,7BuzJmV2h6eBbSDdRaDY7C
66658a0513d752436d2cd4b32be2a3b9d3abe69c,SOKUBOH12A8C131BD1,Jump,1,R&B: From Doo-Wop To Hip-Hop,Kris Kross,1992,"gangster rap, hardcore hip hop, hip hop, hip pop, miami bass, old school atlanta hip hop",0.749,0.745,2.0,-10.625,1.0,0.164,0.000501,0.00403,0.333,0.481,101.972,27AHAtAirQapVldIm4c9ZX
41f884aa7ae422379bfa099b26747bbda6760dff,SOVCUEW12A8C136BAC,One World,1,Celtic Woman,Celtic Woman,2005,"celtic, operatic pop",0.158,0.454,9.0,-8.681,0.0,0.0359,0.844,0.000981,0.302,0.126,78.247,5X6TRZfx9AE3Bd0M1FZkr8
d7b5bb27f635d952de5adac8d8aba53a8e653fb3,SOLJWHN12AB017ACCE,Easier,5,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",0.518,0.429,2.0,-11.646,0.0,0.0265,0.753,0.728,0.0928,0.325,88.007,416e0SQe40tOyhQt9krWNz
3952aca33720d699b0c69a27da19d221714d8b3a,SOOQGXK12AB0182A40,Spin Spin Sugar,1,Spin Spin Sugar,Sneaker Pimps,1996,"electronica, trip hop",0.566,0.918,0.0,-5.573,0.0,0.0448,0.000288,0.00077,0.249,0.22,128.893,1VBqM3nA6ibDNTYEsS4RVR
b44bb5002223f8f58aa16cc09632bd1e0cede09d,SOJCAVK12A8151B805,Superstition,1,Keep On Your Mean Side,The Kills,2003,"alternative dance, dance-punk, garage rock, garage rock revival, indie rock, indietronica, modern blues rock, modern rock, new rave",0.484,0.719,6.0,-8.657,0.0,0.265,0.508,0.0134,0.288,0.295,122.776,51VuzlsigtGe7bfZgxWOQS
44cffe17c4c57af5c88b0360ebd2e78c8b4fcb14,SOALERS12A6701E91F,Been A Son,2,Nirvana,Nirvana,0,"grunge, permanent wave, rock",0.387,0.914,9.0,-10.101,1.0,0.0862,2.7e-06,0.0,0.258,0.556,154.455,4dXBG3zz9SzaPBtm4Fv91x
700d3521a9d9d8e44cab29af0c71fd2969f8a6c5,SOLXZQM12A8C13DFDD,For Now..We Toast,1,In / Casino / Out,At The Drive-In,1998,"dance-punk, el paso indie, emo, garage rock, post-hardcore",0.504,0.78,11.0,-6.688,0.0,0.0352,0.00629,0.11,0.132,0.829,122.751,3pVSEkKGSa17i20MQ1sody
88a3d389bc09b4134669fbb323fb7b5097bd2bc6,SOSDNSV12AB0181074,Human,1,Clubland Summer 2009,The Killers,2008,"alternative rock, dance rock, modern rock, permanent wave, rock",0.557,0.8,10.0,-8.477,1.0,0.0601,0.00132,0.0012,0.0906,0.582,135.47,1sTsuZTdANkiFd7T34H3nb
7dcb1ac4193b556036610c292f41846fa625ecec,SOYZLEE12AB0183065,Tick Tick Tomorrow,1,From First To Last,From First to Last,2008,"metalcore, neon pop punk, pop punk, post-hardcore, screamo",0.443,0.989,11.0,-3.75,1.0,0.122,7.23e-06,0.075,0.257,0.04,125.068,1ht3IsSVxcBIYKPGIxSzkC
c47935d8fe77ee51f8c603b837da5fa47bdae76f,SOUVTSM12AC468F6A7,Drop The World,26,Drop The World,Lil Wayne / Eminem,0,"hip hop, new orleans rap, pop rap, rap, trap",0.663,0.91,1.0,-1.629,1.0,0.317,0.0719,0.0,0.244,0.342,144.993,3e21cX0CVwzkQXiHz7WUQZ
6c56625035a22369bd0960126ceb61438437dd44,SOPLAHV12A8C13D110,DVNO,1,Justice,Justice,0,"alternative dance, dance-punk, electronica, filter house, indietronica, neo-synthpop, new rave",0.659,0.945,8.0,-3.746,1.0,0.271,0.00894,0.000933,0.291,0.6,119.928,7pdDBqpilpdW7c40DpFMW9
0d22d64bce65e391e74ca5d8400c46b85cf7b28f,SOQGQSM12A6310E27D,Into The Fire,1,The Invitation,Thirteen Senses,2005,"cornwall indie, piano rock",0.391,0.63,3.0,-6.764,0.0,0.0274,0.0437,0.00115,0.113,0.134,174.04,3I7uuT1p0nDLkW2ctKoWf0
29a495ec07fa40c08f8541d633c5567de2ca80d4,SONHCBZ12AB01840AB,Like A Fading Rainbow,1,Like A Fading Rainbow,Jenny Wilson,2009,swedish indie pop,0.826,0.346,10.0,-8.636,1.0,0.067,0.625,4.52e-05,0.169,0.532,109.052,79s8ZiCA8i9ft2CxrT6kGn
7e97dc1ed42c7b08af693f8adb189211fe9ebbeb,SOUYOWA12A8C13C551,Beni Unutma,1,Bir Devam Filmi - Siyahbeyaz Türkçe Dublaj,Feridun Düzagaç,2006,"anadolu rock, turkish pop, turkish rock",0.449,0.513,5.0,-6.181,0.0,0.0255,0.771,0.00312,0.11,0.165,155.898,0QpGomvfT0OEP66WM5hXwF
35a780c1223dec38d2a5442c8567f4f46bfbe117,SOKKAXK12A58A7B58C,Throw Some D's,1,Rich Boy,Rich Boy / Polow Da Don,2007,"alabama rap, dirty south rap",0.697,0.86,11.0,-5.181,1.0,0.43,0.0368,0.0,0.0721,0.433,160.895,6SmPPtaMnfxgz5duA6t9Cu
86860c6e91708433269b3e389d4f664917102e0a,SOOHDEK12A6D4F828C,Burn Hollywood Burn,1,Fear Of A Black Planet,Public Enemy / Ice Cube,1990,"conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop",0.772,0.906,2.0,-11.221,1.0,0.188,0.108,0.0,0.331,0.371,115.917,0PswhfztcdmfYDqfoGMqc4
322b9c94249dd5045564d6cdf01fecb4eb780f48,SOPYAQD12A8C13D8D2,Who We Are,2,Who We Are,Lifehouse,2007,"neo mellow, pop rock, post-grunge",0.511,0.952,4.0,-3.572,1.0,0.0569,0.000934,0.0,0.077,0.649,141.981,3AZ2IEBeDdJaKSmqpgKefO
43ca7b7e4c09364e3d5ba425006293b22b7ad2d6,SOPCTBB12AF72A1B64,Hailie's Song,1,The Eminem Show,Eminem,2002,"detroit hip hop, hip hop, rap",0.787,0.731,7.0,-3.295,1.0,0.156,0.0168,8.7e-05,0.0839,0.511,80.98,6Db8IlZ7YY1pfIjJllejyH
746ec94754d428a57677e98ff65e3969d0b0f24a,SOQWDLS12A6D4F84CB,Remember The Name (Album Version),1,The Rising Tied,Fort Minor (Featuring Styles Of Beyond),2005,,,,,,,,,,,,,
d04af1c36b7faf16410d137432659c1e40b5d7db,SOFPDCU12A6D4FD0DC,Revolution Deathsquad (Album Version),2,Inhuman Rampage,Dragonforce,2005,,,,,,,,,,,,,
443f36aa381ab12bd4389ed4a60b626d877280dd,SOFGSZO12A6D4FC2DB,Sleep tonight,7,Set yourself on fire,Stars,2004,"canadian indie, chamber pop, indie rock",0.388,0.444,1.0,-7.764,1.0,0.0272,0.708,0.0616,0.0832,0.316,85.266,25JmRF91LjRQczQ0wLXrh5
cbc4a6e163c98a12188641480c3ec46756441003,SOKLRPJ12A8C13C3FE,The Scientist,1,The Scientist,Coldplay,2002,"permanent wave, pop",0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,75JFxkI2RXiU7L9VXzMkle
24a3048f983ecd92b7140095be232c720fdd1211,SOIGGSA12AB0182EAE,Deep (Album Version),1,Binocular,Binocular,0,,,,,,,,,,,,,
11cececff289b3665f70dacbb3dd374e09da2d49,SOEVYKO12A8C13F31C,Stormtrooper (LP Version),2,Kona Town,Pepper,2002,,,,,,,,,,,,,
097f5a59e040984150b0b39ab440c269314427c4,SOPIEQP12A8C13F268,Me And A Gun,1,LIVE AT MONTREUX,Tori Amos,1991,"dark pop, ectofolk, lilith, melancholia, new wave pop, permanent wave, piano rock, singer-songwriter",0.447,0.0872,6.0,-23.439,1.0,0.549,0.943,0.0,0.304,0.0776,174.742,4KjmFMtiywPXyr6CbLOhY3
feee315cf240084e21428c7ddc41bed4c10b3c26,SOOJGOW12A6D4FB4AF,Wooden Chair,1,Heart Full of Wine,Angus & Julia Stone,2007,,,,,,,,,,,,,
b030fa7ef54f25cadb53c78f8d196d3232888d81,SOZHUUI12A6701D7B6,Swing_ Swing,1,The All-American Rejects,The All-American Rejects,2003,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",0.553,0.717,7.0,-5.857,1.0,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,003FTlCpBTM4eSqYSWPv4H
fdd48a78fd058456b0d6b2c196229d063df743c1,SOJDVLE12AB0183420,Used to Matter,1,Born In Babylon (Bonus Track Version),SOJA,0,"east coast reggae, reggae",0.678,0.618,7.0,-5.312,1.0,0.0355,0.00204,0.0,0.434,0.52,136.303,2ptoQdpK9qdshvW8dwAqpK
ab600ec77cc70c1116e46695b4087797bcf6e0d7,SOWVVWB12AB0182200,The Re-Up,1,Eminem Presents The Re-Up,Eminem / 50 Cent,0,"detroit hip hop, hip hop, rap",0.682,0.789,9.0,-5.01,1.0,0.488,0.0231,0.0,0.323,0.575,173.015,2hsIrCQRVuKrW5Qg5TsmWU
